date_time,heart_zone_id,total_minutes
2023-02-25T18:47,FAT_BURN,1
2023-02-25T18:48,FAT_BURN,1
2023-02-25T18:49,FAT_BURN,1
2023-02-25T18:50,FAT_BURN,1
2023-02-25T18:51,FAT_BURN,1
2023-02-25T18:52,FAT_BURN,1
2023-02-25T18:53,FAT_BURN,1
2023-02-25T18:54,FAT_BURN,1
2023-02-25T18:55,FAT_BURN,1
2023-02-25T18:56,FAT_BURN,1
2023-02-25T18:57,FAT_BURN,1
2023-02-25T18:58,FAT_BURN,1
2023-02-25T18:59,FAT_BURN,1
2023-02-25T19:00,FAT_BURN,1
2023-02-25T19:01,FAT_BURN,1
2023-02-25T19:02,FAT_BURN,1
2023-02-25T19:03,FAT_BURN,1
2023-02-25T19:04,CARDIO,2
2023-02-25T19:05,FAT_BURN,1
2023-02-25T19:06,FAT_BURN,1
